combinations,score
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",37.1821569937
"['block', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1829238065
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",37.1830230346
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",37.1830454175
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",37.1831327019
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.1835023538
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",37.183557863000004
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'train']",37.1837881557
"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1841431996
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'train']",37.1846478691
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1848190782
"['block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1849191854
"['block', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1854051402
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1861278497
"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",37.1862270764
"['ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.1863381011
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse']",37.1864602625
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'train']",37.1865257826
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.1866875998
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",37.1878555497
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.187964065799996
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1879825371
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.1883333708
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.188434975700005
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1887393863
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.188788883600004
"['ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.188934869899995
"['ball', 'block', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.188969443000005
"['block', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse']",37.1892720977
"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.1893018106
"['block', 'block', 'block', 'book', 'gloves', 'gloves', 'gloves']",37.1894518358
"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'train']",37.189825627
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse']",37.1898690195
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1904375482
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1904541791
"['ball', 'ball', 'block', 'block', 'doll', 'doll', 'horse']",37.1905440208
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",37.191076743400004
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1913238072
"['ball', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1915542502
"['book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1917704397
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'train']",37.1920329596
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.192096785
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'train']",37.1929464917
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'train']",37.193178675300004
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",37.193431160799996
"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.1938086804
"['ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.1939869308
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1940302023
"['ball', 'block', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1941794732
"['ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1943907046
"['book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.1944579866
"['ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1944652126
"['ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.1945501062
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.1946172909
"['ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1946450123
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'horse']",37.1950887294
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves']",37.1951269597
"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.1953012781
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.195345654
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'train']",37.1959897432
"['ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",37.1962738533
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.1963696149
"['ball', 'ball', 'ball', 'block', 'block', 'book', 'doll', 'gloves']",37.1965308062
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1967620753
"['book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.1970235645
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.1972103806
"['ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.1975285911
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1975321491
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.1976028713
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.1978361364
"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.1981982953
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.1983099121
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1985539679
"['block', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.1986103479
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves']",37.198660702199994
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'train']",37.1988897588
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",37.1989876353
"['ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.199260838600004
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'train']",37.1992671833
"['ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.1993224143
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",37.1997060848
"['block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2001173048
"['block', 'block', 'book', 'gloves', 'gloves', 'horse', 'horse']",37.2001192702
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2003030499
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",37.2008340139
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'gloves']",37.2010138906
"['block', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2015160183
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2023999371
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'train']",37.2025859102
"['ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2028128833
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2032641979
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2033893554
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.203451541199996
"['ball', 'block', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.203697360300005
"['block', 'block', 'book', 'doll', 'gloves', 'horse', 'horse']",37.203794847
"['ball', 'ball', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",37.2041641331
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'horse']",37.2041966308
"['book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",37.204719357100004
"['block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2047281859
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'gloves', 'horse', 'horse']",37.205428549000004
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'horse', 'horse', 'train']",37.2058671654
"['ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",37.2059677814
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'doll', 'doll']",37.2065052097
"['gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",37.2066194148
"['book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2069781241
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.207182125900005
"['block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2073889762
"['ball', 'ball', 'block', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.207527833
"['ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.207691689899995
"['book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2079155047
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.2079410875
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.208465501999996
"['block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2084774403
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2086050602
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",37.2088702698
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'train']",37.2089807503
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'train']",37.2090461982
"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.209237077
"['ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2093420782
"['ball', 'block', 'book', 'doll', 'doll', 'doll', 'doll', 'doll']",37.2094608032
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse']",37.2096876807
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.209762881399996
"['doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",37.209865631
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",37.2101572168
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'horse', 'train']",37.2101661854
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'train']",37.2103099945
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves']",37.2103129262
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'train']",37.210474101500004
"['ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2104743506
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2113991313
"['ball', 'block', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",37.21173066
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2117714523
"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2117829529
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2120603366
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.212207369
"['block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2122489092
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2125828988
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2126854723
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2130347633
"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",37.2130548944
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2133190355
"['ball', 'block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",37.213330432
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.213415765
"['ball', 'ball', 'block', 'book', 'book', 'book', 'horse', 'horse', 'horse']",37.2136035927
"['ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2140099868
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2144431811
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2147575312
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",37.2149813458
"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2156522544
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block']",37.216194593000004
"['ball', 'block', 'doll', 'doll', 'doll', 'horse', 'horse']",37.2164203393
"['block', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2167967977
"['ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.2169248188
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse']",37.216977449299996
"['ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2171781329
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'train']",37.2174249777
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'train']",37.2177929609
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2181193849
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2182037239
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.218235447800005
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'horse']",37.2184509251
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.2186521346
"['ball', 'ball', 'ball', 'block', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",37.2190865321
"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2192923655
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves']",37.2195106247
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2199426165
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",37.2200612972
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2200843595
"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2202252229
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2202384725
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves']",37.22044444
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2206916163
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",37.220975571
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse']",37.221249931100004
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",37.2214274509
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'train']",37.2219552725
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse', 'train']",37.2223085906
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2224626284
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2224789054
"['ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2230136727
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2231396525
"['block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2233340657
