horse,ball,bike,train,coal,book,doll,blocks,gloves,score,n_items,max_packs
1,12,0,0,0,0,0,0,1,30.43527565129248,14,91
1,11,0,0,0,1,0,0,1,30.435275586485734,14,100
1,10,0,0,0,2,0,0,1,30.435267203878926,14,110
1,7,0,0,0,0,2,0,1,30.435240527099246,11,157
1,9,0,0,0,3,0,0,1,30.43512965187135,14,122
1,6,0,0,0,1,2,0,1,30.434910261198787,11,183
0,0,0,0,0,2,1,1,7,30.434897176715303,11,28
1,6,0,0,0,0,1,0,6,30.43472810261793,14,33
0,3,0,1,0,0,2,0,3,30.434421866141925,9,66
1,8,0,0,0,4,0,0,1,30.434321899221963,14,137
1,5,0,0,0,2,2,0,1,30.433464311247473,11,200
1,5,0,0,0,1,1,0,6,30.432857490780222,14,33
1,2,0,0,0,0,4,0,1,30.432110572771112,8,200
1,5,0,0,0,0,0,0,11,30.43210738856238,17,18
1,7,0,0,0,5,0,0,1,30.431658455205547,14,157
0,0,0,0,0,1,0,1,12,30.430422526929956,14,16
1,4,0,0,0,3,2,0,1,30.42946101411617,11,200
1,4,0,0,0,2,1,0,6,30.428050880472227,14,33
0,2,0,0,0,6,0,1,2,30.427963411153875,11,100
2,1,0,0,0,6,1,0,1,30.426724782573523,11,200
1,1,0,0,0,1,4,0,1,30.426414503409944,8,200
1,4,0,0,0,1,0,0,11,30.42640771211473,17,18
1,6,0,0,0,6,0,0,1,30.425463424627036,14,183
0,0,1,1,0,2,0,0,1,30.424757688974218,5,200
1,1,0,0,0,0,3,0,6,30.424519747689484,11,33
2,1,0,0,0,5,0,0,6,30.42123413580025,14,33
1,3,0,0,0,4,2,0,1,30.421124813271224,11,200
0,5,0,1,0,3,0,0,3,30.420207749167766,12,66
2,0,0,1,0,3,0,0,3,30.420195008915773,9,66
1,3,0,0,0,3,1,0,6,30.41851210241418,14,33
0,1,1,0,0,0,2,0,0,30.417974178786338,4,500
1,2,1,0,0,0,0,0,2,30.41775576229002,6,100
1,1,0,1,0,2,1,0,3,30.416245222685376,9,66
1,0,0,0,0,2,4,0,1,30.41559490178392,8,200
1,3,0,0,0,2,0,0,11,30.415583008955522,17,18
0,4,0,2,0,1,0,0,0,30.414046847679593,7,275
1,5,0,0,0,7,0,0,1,30.413944477479546,14,171
1,0,0,0,0,1,3,0,6,30.412334440278794,11,33
0,0,1,0,0,1,1,0,4,30.41175662265164,7,50
1,0,0,0,0,0,2,0,11,30.408726042755895,14,18
1,1,0,1,0,1,0,0,8,30.40743876666952,12,25
0,2,0,1,0,1,2,0,3,30.40700601988082,9,66
1,2,0,0,0,5,2,0,1,30.406725740118603,11,200
0,1,1,0,0,2,1,0,1,30.40256687613587,6,200
1,2,0,0,0,4,1,0,6,30.402563204242774,14,33
0,1,0,0,0,7,0,1,2,30.401765576434098,11,100
0,0,0,0,0,10,1,0,4,30.40037307155689,15,50
0,12,0,0,0,0,1,0,1,30.400000000195774,14,91
0,11,0,0,0,1,1,0,1,30.399999632150916,14,100
0,11,0,0,0,0,0,0,6,30.399998873841014,17,33
0,10,0,0,0,2,1,0,1,30.39997798322927,14,110
0,10,0,0,0,1,0,0,6,30.39995774400452,17,33
0,7,0,0,0,0,3,0,1,30.399924016062496,11,157
0,2,0,1,0,0,1,0,8,30.399734585537264,12,25
0,9,0,0,0,3,1,0,1,30.399732662085803,14,122
0,9,0,0,0,2,0,0,6,30.399589919489006,17,33
0,6,0,0,0,1,3,0,1,30.399392690624246,11,183
0,0,0,1,0,7,1,0,1,30.399194831378644,10,171
0,6,0,0,0,0,2,0,6,30.399125658320102,14,33
2,0,0,0,0,7,1,0,1,30.398584411631653,11,171
0,8,0,0,0,4,1,0,1,30.39855462549748,14,137
0,8,0,0,0,3,0,0,6,30.398043103742747,17,33
1,2,0,0,0,3,0,0,11,30.398018838209744,17,18
0,5,0,0,0,2,3,0,1,30.39740604828414,11,200
0,5,0,0,0,1,2,0,6,30.39661965680258,14,33
0,2,0,0,0,0,5,0,1,30.39567066672458,8,200
0,5,0,0,0,0,1,0,11,30.395666657097333,17,18
1,4,0,0,0,8,0,0,1,30.395523806988674,14,150
0,7,0,0,0,5,1,0,1,30.39510396475371,14,157
0,7,0,0,0,4,0,0,6,30.393860755528763,17,33
0,4,0,0,0,3,3,0,1,30.392407135173674,11,200
2,0,0,0,0,6,0,0,6,30.391147077867267,14,33
0,4,0,0,0,2,2,0,6,30.390712313235355,14,33
2,0,1,0,0,1,0,0,0,30.38890186669354,4,500
0,1,0,0,0,1,5,0,1,30.38877023850473,8,200
0,4,0,0,0,1,1,0,11,30.388762225186827,17,18
0,4,0,1,0,4,0,0,3,30.387864476267364,12,66
0,0,1,0,0,4,1,0,0,30.38777501568397,6,300
0,6,0,0,0,6,1,0,1,30.387651345524162,14,183
0,0,0,0,0,9,0,0,9,30.3870446549554,18,22
0,1,0,0,0,0,4,0,6,30.386547259995154,11,33
0,4,0,0,0,0,0,0,16,30.38653815787524,20,12
1,0,0,2,0,0,1,0,0,30.385320522244864,4,500
0,6,0,0,0,5,0,0,6,30.38527897998702,17,33
1,1,0,0,0,6,2,0,1,30.38484782858744,11,200
0,0,0,1,0,6,0,0,6,30.383376870630727,13,33
0,3,0,0,0,4,3,0,1,30.382616468956822,11,200
4,0,0,1,0,0,0,0,0,30.381843239386384,5,250
0,5,1,0,0,0,0,0,1,30.38075172335718,7,200
0,3,0,0,0,3,2,0,6,30.37962648001435,14,33
1,1,0,0,0,5,1,0,6,30.3788783572257,14,33
0,0,0,0,0,2,5,0,1,30.37631623036225,8,200
0,3,0,0,0,2,1,0,11,30.376302788382585,17,18
0,5,0,0,0,7,1,0,1,30.37445456619738,14,171
1,0,0,1,0,3,1,0,3,30.372877750823534,9,66
0,0,0,0,0,1,4,0,6,30.372645267684426,11,33
0,3,0,0,0,1,0,0,16,30.37263045746636,20,12
1,1,0,0,0,4,0,0,11,30.37248355705431,17,18
0,0,1,0,0,0,0,0,9,30.372379351132174,10,22
0,1,0,1,0,2,2,0,3,30.37064546376009,9,66
0,5,0,0,0,6,0,0,6,30.37059705371388,17,33
1,3,0,0,0,9,0,0,1,30.369019449985835,14,133
0,0,1,0,0,7,0,0,0,30.36869385285317,8,171
0,0,0,0,0,0,3,0,11,30.368611806851945,14,18
1,1,0,0,0,0,0,2,0,30.36736665736766,4,500
0,0,0,0,0,8,0,1,2,30.3667125929048,11,100
0,2,0,0,0,5,3,0,1,30.366387214874795,11,200
0,0,0,2,0,3,0,0,3,30.365928988587267,8,66
1,0,0,0,0,1,0,2,0,30.364247700884953,4,500
0,1,1,0,0,1,0,0,6,30.36402359396786,9,33
1,0,0,1,0,2,0,0,8,30.36199975914194,12,25
0,2,0,0,0,4,2,0,6,30.36178028161019,14,33
0,1,0,1,0,1,1,0,8,30.36133781311421,12,25
0,3,0,2,0,2,0,0,0,30.3611656779681,7,366
0,2,0,0,0,3,1,0,11,30.356780571818796,17,18
1,0,0,0,0,7,2,0,1,30.354505322270953,11,171
0,4,0,0,0,8,1,0,1,30.35404705740888,14,150
0,1,1,0,0,4,0,0,2,30.35298108462168,8,100
0,1,0,1,0,0,0,0,13,30.351573810404236,15,15
0,2,0,0,0,2,0,0,16,30.351377952766565,20,12
0,2,1,0,0,0,1,0,2,30.349713536052132,6,100
0,2,1,0,0,2,0,0,3,30.348502101118676,8,66
0,4,0,0,0,7,0,0,6,30.348433181485674,17,33
0,0,1,0,0,3,0,0,5,30.346930312001483,9,40
1,0,0,0,0,6,1,0,6,30.34657053885758,14,33
0,3,0,1,0,5,0,0,3,30.34636332658994,12,66
0,1,0,0,0,6,3,0,1,30.34242708887049,11,200
1,1,0,1,0,0,0,1,1,30.341785824749152,5,200
3,0,0,1,0,0,1,0,0,30.34078948582791,5,333
4,3,0,0,0,0,0,0,3,30.34053715116216,10,66
4,2,0,0,0,1,0,0,3,30.33865721164475,10,66
1,0,0,0,0,5,0,0,11,30.33818798839304,17,18
2,5,0,1,0,0,0,0,0,30.337726097931302,8,220
0,1,0,0,0,5,2,0,6,30.33597496575814,14,33
0,0,0,3,0,0,0,0,0,30.33524801520868,3,333
0,0,0,2,0,0,2,0,0,30.334822064490186,4,500
4,1,0,0,0,2,0,0,3,30.33388204857532,10,66
1,2,0,0,0,10,0,0,1,30.33369206691292,14,120
0,1,0,0,0,0,1,2,0,30.331499784320894,4,500
0,0,1,1,0,3,0,0,0,30.329876100697437,5,400
0,1,0,0,0,4,1,0,11,30.32909275874383,17,18
0,0,0,0,0,1,1,2,0,30.32752601789111,4,500
2,4,0,1,0,1,0,0,0,30.326880243289967,8,275
0,0,0,0,0,0,0,2,5,30.32613278868315,7,40
0,3,1,0,0,3,0,0,0,30.325732255565104,7,366
0,3,0,0,0,9,1,0,1,30.32537600479476,14,133
0,0,1,1,0,2,0,0,0,30.32533197867695,4,500
0,0,0,1,0,3,2,0,3,30.325039895351352,9,66
4,0,0,0,0,3,0,0,3,30.324465066393255,10,66
0,1,0,0,0,3,0,0,16,30.321775022333004,20,12
1,0,1,0,0,1,1,0,0,30.32050371020184,4,500
0,3,0,0,0,8,0,0,6,30.31783199135988,17,33
1,0,0,1,0,1,0,1,1,30.316761900654747,5,200
0,0,0,1,0,2,1,0,8,30.31367720782215,12,25
0,0,0,0,0,7,3,0,1,30.309877572595468,11,171
2,3,0,1,0,2,0,0,0,30.309391927615987,8,366
3,3,0,0,0,0,1,0,3,30.304930745387928,10,66
3,2,0,0,0,1,1,0,3,30.30242250678466,10,66
0,0,0,1,0,1,0,0,13,30.301863036677755,15,15
3,2,0,0,0,0,0,0,8,30.301474550351752,13,25
0,0,0,0,0,6,2,0,6,30.301448217941523,14,33
1,4,0,0,0,0,0,1,4,30.301316653277453,10,50
0,1,0,1,0,0,1,1,1,30.300669427979276,5,200
1,5,0,1,0,0,1,0,0,30.300069819057057,8,220
1,3,0,0,0,1,0,1,4,30.29932400390207,10,50
2,0,0,1,0,0,2,0,0,30.299208555890047,5,500
0,2,0,2,0,3,0,0,0,30.299119649055537,7,400
1,0,1,0,0,3,0,0,1,30.297136675955027,6,200
3,1,0,0,0,2,1,0,3,30.296566689738256,10,66
0,2,0,1,0,6,0,0,3,30.29559876535461,12,66
3,1,0,0,0,1,0,0,8,30.294640314690536,13,25
1,2,0,0,0,2,0,1,4,30.294365789905022,10,50
0,0,1,0,0,6,0,0,1,30.29279692379864,8,200
0,0,0,0,0,5,1,0,11,30.292571523291556,17,18
1,1,0,0,0,11,0,0,1,30.28920898248475,14,109
0,2,0,0,0,10,1,0,1,30.287821417247585,14,120
1,4,0,1,0,1,1,0,0,30.287612102625896,8,275
3,0,0,0,0,3,1,0,3,30.28563541735228,10,66
1,1,0,0,0,3,0,1,4,30.284713687794863,10,50
2,2,0,1,0,3,0,0,0,30.284066435253024,8,400
1,4,0,1,0,0,0,0,5,30.28395334539237,11,40
1,0,1,0,0,0,0,0,5,30.283589980432495,7,40
0,0,0,0,0,4,0,0,16,30.283246035758857,20,12
3,0,0,0,0,2,0,0,8,30.28236436943523,13,25
0,2,0,0,0,9,0,0,6,30.278264314222287,17,33
0,3,1,0,0,0,0,0,4,30.276034888391436,8,50
0,10,0,1,0,0,0,0,0,30.27521696294287,11,110
0,0,0,1,0,1,1,1,1,30.273524552555592,5,200
0,0,1,1,0,1,0,0,1,30.27262782208802,4,200
0,9,0,1,0,1,0,0,0,30.272501303467433,11,122
2,8,0,0,0,0,0,0,3,30.270546770738672,13,66
2,7,0,0,0,1,0,0,3,30.270456205414543,13,66
2,6,0,0,0,2,0,0,3,30.26985936363585,13,66
2,3,0,0,0,0,2,0,3,30.26919276413236,10,66
1,0,0,0,0,4,0,1,4,30.26876652586302,10,50
1,3,0,1,0,2,1,0,0,30.268199214165097,8,366
2,5,0,0,0,3,0,0,3,30.267745018325286,13,66
0,0,0,1,0,0,0,1,6,30.266344188586768,8,33
0,8,0,1,0,2,0,0,0,30.266315840103747,11,137
2,2,0,0,0,1,2,0,3,30.265939872895917,10,66
0,4,0,0,0,0,1,1,4,30.26568627237533,10,50
2,2,0,0,0,0,1,0,8,30.26476548527471,13,25
0,3,0,0,0,1,1,1,4,30.263046235551116,10,50
1,3,0,1,0,1,0,0,5,30.262838953331695,11,40
2,4,0,0,0,4,0,0,3,30.26258756644387,13,66
0,3,0,0,0,0,0,1,9,30.262059514595144,13,22
0,5,0,1,0,0,2,0,0,30.262023247832897,8,220
2,1,0,0,0,2,2,0,3,30.25888731160226,10,66
1,0,0,1,0,0,3,0,0,30.257096879923665,5,333
0,2,0,0,0,2,1,1,4,30.256992100037007,10,50
2,1,0,0,0,1,1,0,8,30.25663725947052,13,25
1,1,1,0,0,1,0,0,2,30.25602931297454,6,100
0,2,0,0,0,1,0,1,9,30.255014785693046,13,22
0,7,0,1,0,3,0,0,0,30.254952759069333,11,157
2,1,0,0,0,0,0,0,13,30.254099478659672,16,15
2,3,0,0,0,5,0,0,3,30.252673765765536,13,66
0,0,1,0,0,1,2,0,0,30.25236717258487,4,500
0,0,1,0,0,0,0,1,0,30.251176877586968,2,500
2,1,0,1,0,4,0,0,0,30.25013614262583,8,300
0,4,0,1,0,1,2,0,0,30.247869930798338,8,275
2,0,0,0,0,3,2,0,3,30.246349946852085,10,66
0,1,0,0,0,3,1,1,4,30.245818906749612,10,50
0,4,0,1,0,0,1,0,5,30.243793514051642,11,40
2,0,0,0,0,2,1,0,8,30.24267718375669,13,25
0,1,0,0,0,2,0,1,9,30.24249155154233,13,22
0,1,0,0,0,11,1,0,1,30.24114743534593,14,109
1,2,0,1,0,3,1,0,0,30.240760803265353,8,400
2,0,0,0,0,1,0,0,13,30.238649516919985,16,15
0,6,0,1,0,4,0,0,0,30.236909118293568,11,183
2,2,0,0,0,6,0,0,3,30.23643108215036,13,66
0,1,0,1,0,7,0,0,3,30.235749373223953,12,66
1,0,0,0,0,12,0,0,1,30.23557096174142,14,100
1,8,0,0,0,0,1,0,3,30.235262971067772,13,66
1,7,0,0,0,1,1,0,3,30.23509485034236,13,66
1,7,0,0,0,0,0,0,8,30.23499137180447,16,25
1,6,0,0,0,2,1,0,3,30.23420309301936,13,66
1,6,0,0,0,1,0,0,8,30.23380108205218,16,25
1,2,0,1,0,2,0,0,5,30.233519325389373,11,40
1,3,0,0,0,0,3,0,3,30.23329369550153,10,66
1,5,0,0,0,3,1,0,3,30.231420637536964,13,66
0,4,1,0,0,1,0,0,1,30.23057132079528,7,200
1,5,0,0,0,2,0,0,8,30.230391826815925,16,25
0,1,0,0,0,10,0,0,6,30.229569513194416,17,33
1,2,0,0,0,1,3,0,3,30.229178107419195,10,66
0,0,1,0,0,3,1,0,1,30.228700179052808,6,200
0,1,0,2,0,4,0,0,0,30.228332756060126,7,300
0,0,0,0,0,4,1,1,4,30.22801872838238,10,50
1,2,0,0,0,0,2,0,8,30.227751292870522,13,25
0,3,0,1,0,2,2,0,0,30.2264846345939,8,366
1,4,0,0,0,4,1,0,3,30.22514956112012,13,66
1,4,0,0,0,3,0,0,8,30.22311577358771,16,25
0,0,0,0,0,3,0,1,9,30.22305349869252,13,22
1,1,0,0,0,2,3,0,3,30.22081878275515,10,66
0,3,0,1,0,1,1,0,5,30.22066213687837,11,40
1,1,0,0,0,1,2,0,8,30.21822403423295,13,25
0,0,1,0,0,0,1,0,5,30.215570518140073,7,40
1,1,0,0,0,0,1,0,13,30.215323756496797,16,15
1,1,0,2,0,0,0,0,2,30.214769781041277,6,100
0,0,0,1,0,0,4,0,0,30.214453416911475,5,250
0,3,0,1,0,0,0,0,10,30.214428646063876,14,20
1,3,0,0,0,5,1,0,3,30.213704656447923,13,66
2,1,0,0,0,7,0,0,3,30.2126290515768,13,66
0,5,0,1,0,5,0,0,0,30.21105333114995,11,220
6,0,0,0,0,0,0,0,0,30.21073620288154,6,166
1,3,0,0,0,4,0,0,8,30.21031259764966,16,25
2,0,0,1,0,5,0,0,0,30.207232443370454,8,240
1,0,0,0,0,3,3,0,3,30.206593407443773,10,66
1,1,0,1,0,4,1,0,0,30.204646297566587,8,300
1,0,0,0,0,2,2,0,8,30.202505513422274,13,25
0,13,0,0,0,0,0,0,3,30.20000000034492,16,66
0,12,0,0,0,1,0,0,3,30.19999994035332,16,66
0,11,0,0,0,2,0,0,3,30.199992566167673,16,66
0,8,0,0,0,0,2,0,3,30.199969259452967,13,66
0,10,0,0,0,3,0,0,3,30.19987239486122,16,66
0,7,0,0,0,1,2,0,3,30.199680226531775,13,66
0,7,0,0,0,0,1,0,8,30.199520273934095,16,25
0,9,0,0,0,4,0,0,3,30.199162657457943,16,66
0,6,0,0,0,2,2,0,3,30.198404722383096,13,66
1,0,0,0,0,1,1,0,13,30.198050710613586,16,15
0,6,0,0,0,1,1,0,8,30.197866693354857,16,25
0,3,0,0,0,0,4,0,3,30.197202961330337,10,66
0,6,0,0,0,0,0,0,13,30.197200128689072,19,15
0,2,0,1,0,3,2,0,0,30.196919735964034,8,400
0,8,0,0,0,5,0,0,3,30.196800524401738,16,66
1,2,0,0,0,6,1,0,3,30.195607890169843,13,66
1,1,0,1,0,3,0,0,5,30.19543287105426,11,40
0,5,0,0,0,3,2,0,3,30.194838839166838,13,66
0,5,0,0,0,2,1,0,8,30.1935759908408,16,25
1,0,0,0,0,0,0,0,18,30.193218112778773,19,11
0,2,0,0,0,1,4,0,3,30.192107404609335,10,66
0,5,0,0,0,1,0,0,13,30.192101303416912,19,15
0,7,0,0,0,6,0,0,3,30.19125250409751,16,66
1,2,0,0,0,5,0,0,8,30.190576664094664,16,25
0,2,0,0,0,0,3,0,8,30.19040337888575,13,25
0,0,1,0,0,2,0,0,6,30.190183257331793,9,33
0,2,0,1,0,2,1,0,5,30.189197560339867,11,40
0,1,1,0,0,1,1,0,2,30.188384021710878,6,100
0,4,0,0,0,4,2,0,3,30.187342262871475,13,66
0,0,0,0,0,12,1,0,1,30.185426162481562,14,100
0,4,0,0,0,3,1,0,8,30.184980640583305,16,25
0,1,0,0,0,2,4,0,3,30.18233871928629,10,66
0,4,0,0,0,2,0,0,13,30.18232793870753,19,15
0,2,0,1,0,1,0,0,10,30.181042274319957,14,20
0,6,0,0,0,7,0,0,3,30.180841918635355,16,66
2,0,0,0,0,8,0,0,3,30.180449639723015,13,66
0,1,0,0,0,1,3,0,8,30.17938039360762,13,25
0,1,1,0,0,3,0,0,3,30.17847245500271,8,66
0,4,0,1,0,6,0,0,0,30.176669184498223,11,200
0,1,0,0,0,0,2,0,13,30.176100385903784,16,15
0,0,1,1,0,0,0,0,2,30.17537248119464,4,100
5,0,0,0,0,0,1,0,0,30.17499549251143,6,200
0,3,0,0,0,5,2,0,3,30.174279680842776,13,66
0,0,1,0,0,5,0,0,2,30.172376482173917,8,100
0,0,0,0,0,11,0,0,6,30.171877013642284,17,33
3,1,0,0,0,0,0,1,1,30.17149126355672,6,200
0,3,0,0,0,4,1,0,8,30.170485823817277,16,25
1,1,0,0,0,7,1,0,3,30.16974849480625,13,66
3,0,0,0,0,1,0,1,1,30.168852255308632,6,200
0,0,0,1,0,8,0,0,3,30.167197957488664,12,66
0,0,0,0,0,3,4,0,3,30.166353534077942,10,66
0,3,0,0,0,3,0,0,13,30.16633688139579,19,15
0,1,0,2,0,0,1,0,2,30.16567576527029,6,100
0,5,0,0,0,8,0,0,3,30.164056092175247,16,66
1,1,0,0,0,6,0,0,8,30.162887516332077,16,25
0,0,0,0,0,2,3,0,8,30.161839372099827,13,25
0,2,1,0,0,4,0,0,0,30.159765113372494,7,300
1,0,0,1,0,5,1,0,0,30.15958341013491,8,240
0,1,0,1,0,4,2,0,0,30.158635470636423,8,300
0,0,0,0,0,1,2,0,13,30.156948032121377,16,15
1,0,0,2,0,1,0,0,2,30.156731380985104,6,100
0,2,0,0,0,6,2,0,3,30.15427664895262,13,66
0,1,1,0,0,0,0,0,7,30.152496706213093,9,28
0,0,0,0,0,0,1,0,18,30.151669944930752,19,11
3,1,0,1,0,0,0,0,2,30.150007089442518,7,100
0,0,0,2,0,5,0,0,0,30.149356869054817,7,240
0,1,0,1,0,3,1,0,5,30.148944624321175,11,40
0,2,0,0,0,5,1,0,8,30.148795827247323,16,25
1,0,0,1,0,4,0,0,5,30.148381980595996,11,40
2,0,1,0,0,0,0,0,1,30.143781825648365,4,200
0,2,0,0,0,4,0,0,13,30.142915646739574,19,15
4,5,0,0,0,0,0,0,0,30.141088479003734,9,220
4,4,0,0,0,1,0,0,0,30.140912614878577,9,250
4,3,0,0,0,2,0,0,0,30.140007624528682,9,250
0,4,0,0,0,9,0,0,3,30.13972677917395,16,66
4,0,0,0,0,0,2,0,0,30.139095483771932,6,250
0,1,0,1,0,2,0,0,10,30.138815357435856,14,20
4,2,0,0,0,3,0,0,0,30.13722843048472,9,250
2,1,0,0,0,0,1,1,1,30.135721875106302,6,200
1,0,0,0,0,8,1,0,3,30.13542431527958,13,66
0,3,0,1,0,7,0,0,0,30.133423897972495,11,171
2,0,0,0,0,1,1,1,1,30.13233078005121,6,200
0,2,0,0,0,0,0,2,2,30.132241149243523,6,100
2,0,0,0,0,0,0,1,6,30.131124321726503,9,33
4,1,0,0,0,4,0,0,0,30.131018572291826,9,250
0,1,0,0,0,1,0,2,2,30.1294697772213,6,100
3,0,0,1,0,1,0,0,2,30.12729031377847,7,100
1,0,0,0,0,7,0,0,8,30.126630940154858,16,25
0,1,0,0,0,7,2,0,3,30.12634158746623,13,66
0,0,0,0,0,2,0,2,2,30.123277246435748,6,100
4,0,0,0,0,5,0,0,0,30.119739137876373,9,240
0,2,1,0,0,1,0,0,4,30.119080098819648,8,50
0,1,0,0,0,6,1,0,8,30.119009011278617,16,25
0,0,0,1,0,5,2,0,0,30.11144832645095,8,240
0,1,0,0,0,5,0,0,13,30.11125234641496,19,15
0,2,0,1,0,0,0,1,3,30.110022840018093,7,66
2,1,0,1,0,0,1,0,2,30.10944475867377,7,100
0,3,0,0,0,10,0,0,3,30.107088033607813,16,66
3,5,0,0,0,0,1,0,0,30.10579345382211,9,220
0,0,0,2,0,1,1,0,2,30.105650817300095,6,100
3,4,0,0,0,1,1,0,0,30.105494419662488,9,275
3,4,0,0,0,0,0,0,5,30.105331401843618,12,40
3,3,0,0,0,2,1,0,0,30.104207299352318,9,333
3,3,0,0,0,1,0,0,5,30.10366889338173,12,40
1,6,0,1,0,0,0,0,2,30.103437236014802,10,100
3,0,0,0,0,0,3,0,0,30.103006467056314,6,333
1,6,0,0,0,0,0,1,1,30.101924932057955,9,183
1,5,0,0,0,1,0,1,1,30.10172663215137,9,200
1,4,0,0,0,2,0,1,1,30.100751941388427,9,200
3,2,0,0,0,3,1,0,0,30.100656370203225,9,333
0,0,0,1,0,4,1,0,5,30.09978915980844,11,40
1,1,0,0,0,0,2,1,1,30.0997882979538,6,200
3,2,0,0,0,2,0,0,5,30.099404724340964,12,40
1,3,0,0,0,3,0,1,1,30.097837426782082,9,200
1,0,0,0,0,1,2,1,1,30.095531582738182,6,200
1,0,0,0,0,0,1,1,6,30.094074532860063,9,33
1,5,0,1,0,1,0,0,2,30.09363997275214,10,100
1,0,1,0,0,2,0,0,2,30.093372415540664,6,100
3,1,0,0,0,4,1,0,0,30.09324522827832,9,300
1,2,0,0,0,4,0,1,1,30.091431135599752,9,200
0,0,0,2,0,0,0,0,7,30.09118630874599,9,28
3,1,0,0,0,3,0,0,5,30.090916702062522,12,40
0,0,0,0,0,8,2,0,3,30.089882669590466,13,66
1,3,1,0,0,0,0,0,0,30.088619098761132,5,366
0,0,0,1,0,3,0,0,10,30.08769933905421,14,20
0,1,0,1,0,1,0,1,3,30.087073123881087,7,66
2,0,0,1,0,1,1,0,2,30.08472463982352,7,100
0,2,0,1,0,8,0,0,0,30.08130126472309,11,150
0,0,0,0,0,7,1,0,8,30.080617606218023,16,25
3,0,0,0,0,5,1,0,0,30.08038302319463,9,240
1,1,0,0,0,5,0,1,1,30.079917288420347,9,200
0,3,1,0,0,2,0,0,1,30.078448336951368,7,200
2,0,0,1,0,0,0,0,7,30.078145482132324,10,28
1,4,0,1,0,2,0,0,2,30.077711641056773,10,100
1,0,1,0,0,0,1,0,1,30.07710824591913,4,200
3,0,0,0,0,4,0,0,5,30.076652810305312,12,40
0,0,0,0,0,6,0,0,13,30.070920610922297,19,15
2,10,0,0,0,0,0,0,0,30.070551301982018,12,110
2,9,0,0,0,1,0,0,0,30.070550889495014,12,122
2,8,0,0,0,2,0,0,0,30.07053005585962,12,137
2,5,0,0,0,0,2,0,0,30.07048017189697,9,220
2,7,0,0,0,3,0,0,0,30.07030690219997,12,157
2,4,0,0,0,1,2,0,0,30.070002489982663,9,275
2,4,0,0,0,0,1,0,5,30.06976445896153,12,40
2,6,0,0,0,4,0,0,0,30.069256736349097,12,183
1,1,0,1,0,0,2,0,2,30.068387949964404,7,100
2,3,0,0,0,2,2,0,0,30.068237486654642,9,366
2,3,0,0,0,1,1,0,5,30.06754007946244,12,40
2,0,0,0,0,0,4,0,0,30.066698470292312,6,250
2,3,0,0,0,0,0,0,10,30.066694914058022,15,20
0,6,0,0,0,0,1,1,1,30.066626643508474,9,183
0,5,0,0,0,1,1,1,1,30.066294881982554,9,200
2,5,0,0,0,5,0,0,0,30.066195807244192,12,220
0,5,0,0,0,0,0,1,6,30.066118115827315,12,33
0,6,0,1,0,0,1,0,2,30.066017666417,10,100
0,2,0,0,0,11,0,0,3,30.065754297487782,16,66
0,4,0,0,0,2,1,1,1,30.06492128974462,9,200
0,4,0,0,0,1,0,1,6,30.06435475411604,12,33
2,2,0,0,0,3,2,0,0,30.063802217789593,9,400
0,1,0,0,0,0,3,1,1,30.063661015995926,6,200
2,2,0,0,0,2,1,0,5,30.06229646197844,12,40
1,0,0,0,0,6,0,1,1,30.061886449218036,9,200
0,3,0,0,0,3,1,1,1,30.061217939176007,9,200
2,2,0,0,0,1,0,0,10,30.06056241443574,15,20
0,3,0,0,0,2,0,1,6,30.05992425215242,12,33
2,4,0,0,0,6,0,0,0,30.059573894402543,12,200
0,0,0,0,0,1,3,1,1,30.058426381127287,6,200
0,0,0,0,0,0,2,1,6,30.056695185136128,9,33
0,0,0,1,0,2,0,1,3,30.0560024401283,7,66
2,1,0,0,0,4,2,0,0,30.05508745375929,9,300
0,5,0,1,0,1,1,0,2,30.054736789083933,10,100
1,3,0,1,0,3,0,0,2,30.05447547412059,10,100
0,2,0,0,0,4,1,1,1,30.05359893001401,9,200
2,1,0,0,0,3,1,0,5,30.05241870494631,12,40
0,5,0,1,0,0,0,0,7,30.05140792038055,13,28
0,2,0,0,0,3,0,1,6,30.051219268706937,12,33
2,1,0,0,0,2,0,0,10,30.049448531071583,15,20
2,3,0,0,0,7,0,0,0,30.047795356040908,12,171
1,0,0,1,0,1,2,0,2,30.04164331198854,7,100
2,0,0,0,0,5,2,0,0,30.040567600738076,9,240
0,1,0,0,0,5,1,1,1,30.040499400902572,9,200
0,4,0,1,0,2,1,0,2,30.037017176712652,10,100
0,1,0,0,0,4,0,1,6,30.036715694579158,12,33
2,0,0,0,0,4,1,0,5,30.03643225952464,12,40
1,10,0,0,0,0,1,0,0,30.035275647394478,12,110
1,9,0,0,0,1,1,0,0,30.035274030778385,12,122
1,9,0,0,0,0,0,0,5,30.035271651360105,15,40
1,8,0,0,0,2,1,0,0,30.035228075000486,12,137
1,8,0,0,0,1,0,0,5,30.035192536107967,15,40
1,5,0,0,0,0,3,0,0,30.03513767870537,9,220
1,7,0,0,0,3,1,0,0,30.03486040405003,12,157
1,7,0,0,0,2,0,0,5,30.034668732903484,15,40
1,0,0,1,0,0,1,0,7,30.034602577296937,10,28
1,4,0,0,0,1,3,0,0,30.03441396112337,9,275
1,4,0,0,0,0,2,0,5,30.034080477873175,12,40
1,6,0,0,0,4,1,0,0,30.03339336289728,12,183
