,combinations,score
25364,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.4968454202
25365,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.4970303789
25366,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.497289991399995
25367,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",38.4973686138
25368,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",38.497779791999996
25369,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.498483859000004
25370,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'horse']",38.4988078718
25371,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.4991947276
25372,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.4997884029
25373,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves']",38.49982011
25374,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.49992759
25375,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse']",38.5018677774
25376,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5020669084
25377,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",38.502560036
25378,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",38.5026526271
25379,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5029267094
25380,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",38.5034227007
25381,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse']",38.503466304
25382,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5041203596
25383,"['ball', 'ball', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5042775031
25384,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'train']",38.5047079775
25385,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5051480567
25386,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'horse']",38.5054931899
25387,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse']",38.5056209283
25388,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves']",38.5060690913
25389,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.506140669699995
25390,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.506445613400004
25391,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",38.50692960000001
25392,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves']",38.507544506900004
25393,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5082105165
25394,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.508535525999996
25395,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",38.5085690442
25396,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'horse', 'horse', 'horse', 'horse']",38.5087589909
25397,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.50919766
25398,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",38.5098597276
25399,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse']",38.5103410504
25400,"['ball', 'ball', 'ball', 'ball', 'block', 'block', 'book', 'book', 'book', 'gloves', 'gloves']",38.5106703842
25401,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.510737701
25402,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",38.5108653573
25403,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.510891642
25404,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",38.5111867177
25405,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5113496661
25406,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll']",38.5115214819
25407,"['book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5120004785
25408,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.5120385305
25409,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.512118359
25410,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5122402112
25411,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",38.5122739616
25412,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves']",38.5124540068
25413,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5125308342
25414,"['block', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'horse']",38.51411644
25415,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.5141596042
25416,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.5144439233
25417,"['ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5149932489
25418,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5155594947
25419,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",38.5163923688
25420,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",38.5164067106
25421,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.516680231100004
25422,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.516709067
25423,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.517809841500004
25424,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.517888593
25425,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'doll', 'horse']",38.5182811406
25426,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.518677353899996
25427,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse']",38.5194459368
25428,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'horse']",38.519837067800005
25429,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'horse']",38.5202711948
25430,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll']",38.520598252199996
25431,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.521097174299996
25432,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",38.521169469600004
25433,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5214353422
25434,"['ball', 'block', 'block', 'book', 'book', 'book', 'book', 'book', 'horse']",38.5219476632
25435,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'book', 'gloves', 'horse']",38.5221142544
25436,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5221648571
25437,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5232040103
25438,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",38.5233981267
25439,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.5245356381
25440,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",38.5247306226
25441,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5257484842
25442,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",38.526115375100005
25443,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll']",38.526603105599996
25444,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",38.5272405048
25445,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse']",38.527405021599996
25446,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",38.5277342055
25447,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book']",38.5287980712
25448,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'train']",38.5299746728
25449,"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.530210711100004
25450,"['ball', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5311335756
25451,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",38.5314718344
25452,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",38.5316684813
25453,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5324409643
25454,"['block', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves']",38.5326737465
25455,"['ball', 'ball', 'ball', 'block', 'book', 'horse', 'horse', 'horse', 'horse']",38.5329501355
25456,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.533077210900004
25457,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5337588645
25458,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5342084751
25459,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5343397957
25460,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5343495502
25461,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",38.5346957386
25462,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5349695579
25463,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.535838694
25464,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.5358648137
25465,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.536025991
25466,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse']",38.5361757342
25467,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'horse']",38.5362432612
25468,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",38.536593667199995
25469,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5368770339
25470,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.537496186999995
25471,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.537744578200005
25472,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'train']",38.5389263018
25473,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.538996667
25474,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.541649746
25475,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",38.5416683803
25476,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.541826387
25477,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5424744251
25478,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.543049057800005
25479,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'book', 'book']",38.5432470746
25480,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",38.5433047598
25481,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'train']",38.5438476236
25482,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5441291167
25483,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'horse', 'horse']",38.544150256100004
25484,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5442651536
25485,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5443239744
25486,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse']",38.5451259187
25487,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",38.546077142899996
25488,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.546162955700005
25489,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.5464003194
25490,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves']",38.5464826644
25491,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.546721719299995
25492,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.548123875
25493,"['book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5484212358
25494,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5487994065
25495,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse']",38.550244941100004
25496,"['ball', 'ball', 'ball', 'ball', 'block', 'block', 'horse', 'horse']",38.5504068057
25497,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'train']",38.550620731399995
25498,"['ball', 'ball', 'block', 'block', 'book', 'book', 'book', 'book', 'horse']",38.5508350824
25499,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5509422198
25500,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5509590088
25501,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'book', 'doll']",38.551848494699996
25502,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5529363883
25503,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",38.5529849232
25504,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse']",38.553895951
25505,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.554059652199996
25506,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book']",38.5543308664
25507,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5543796648
25508,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5544188139
25509,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5546493895
25510,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.5555116716
25511,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5562124338
25512,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.556509458600004
25513,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.5567869024
25514,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",38.5570552667
25515,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5575069515
25516,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5584926112
25517,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5586333213
25518,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll']",38.558731369499995
25519,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",38.5593696675
25520,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",38.559560289699995
25521,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",38.5598739896
25522,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5600631931
25523,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",38.5602479469
25524,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",38.5606220148
25525,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5621178672
25526,"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5625803984
25527,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.5628390321
25528,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5634594813
25529,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.5641427542
25530,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll']",38.5652341356
25531,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'book', 'book', 'gloves', 'gloves']",38.566090995799996
